1, 1, 0.9996704, 0.0010492876771094146
2, 2,  4.000677, 0.001398459170498488
3, 3, 9.003052, 0.006385431590638944
4, 4, 16.007986, 0.008624486329644937
5, 5, 25.004293, 0.016174565851776988
