244510,0,25.00172149383158,0.0014135819038015337
244510,0.5,27.268416407581597,0.32647155594164917
244510,1,28.836270378250152,0.6348171671760033
244510,1.5,34.65894116735706,3.602811765542234
244510,2,33.37245202898832,0.9395781880625711
244510,2.5,36.01395777829646,1.4317939873349697
244510,3,35.759955467814294,1.313528147061971
244510,3.5,36.778658355737164,0.8511181525455187
244510,4,40.19107627203891,1.483820754383983
244510,4.5,42.9814462640235,1.4508581760293762
244510,5,45.28565338694463,2.4475539151485495
244510,0,25.00172149383158,0.0014135819038015337
244510,0.5,27.268416407581597,0.32647155594164917
244510,1,28.836270378250152,0.6348171671760033
244510,1.5,34.65894116735706,3.602811765542234
244510,2,33.37245202898832,0.9395781880625711
244510,2.5,36.01395777829646,1.4317939873349697
244510,3,35.759955467814294,1.313528147061971
244510,3.5,36.778658355737164,0.8511181525455187
244510,4,40.19107627203891,1.483820754383983
244510,4.5,42.9814462640235,1.4508581760293762
244510,5,45.28565338694463,2.4475539151485495
244510,0,25.000477856755325,0.0014968266851696894
244510,0.5,26.904826792223755,0.24490879082240852
244510,1,28.96605971222035,0.3280194911449093
244510,1.5,34.25373454150244,3.1920648299440564
244510,2,34.40194666350825,1.7842735541341723
244510,2.5,33.44831283694181,0.9025213985798002
244510,3,39.34857766427307,2.2487924604105567
244510,3.5,38.61453909473567,0.9626475957709267
244510,4,41.84707700977478,2.112346425671481
244510,4.5,43.41147693136139,1.9752318259113788
244510,5,43.87423700965253,1.7160024744670987
244510,5.5,46.777816168207686,1.7805305186753166
244510,6,47.76475096338199,2.779183133023879
244510,6.5,52.40176804766674,4.3582709197103755
