3.4443803,0.0037841916
3.4521852,0.0051644444
5.796097,0.017804993
5.924033,0.014732592
5.812397,0.015385702
5.8373747,0.013587942
5.831067,0.01060039
5.842455,0.015239816
5.801904,0.015148515
5.8107533,0.018193223
5.8115377,0.010552625
5.7978573,0.021828253
5.8150063,0.010868724
5.815915,0.010591485
5.827977,0.009200538
5.8089905,0.014808576
5.81866,0.010750469
5.805709,0.013721138
5.818574,0.00927896
5.7831283,0.024832428
5.8118777,0.011648551
5.6814837,0.07935024
5.7994967,0.014999176
5.787833,0.03526844
5.793009,0.0169558
5.7979975,0.017759357
5.8336473,0.00912536
5.7845526,0.013315962
5.8312907,0.010699092
5.8349056,0.008761053
5.8153715,0.015378961
5.796468,0.016972788
