0.9883094,0.014752905
0.94925046,0.015281869
0.975077,0.01869177
0.898708,0.011853891
0.9575918,0.015363453
0.9337034,0.012857655
0.92486376,0.014038133
0.89027506,0.011722481
0.8974175,0.012806179
0.9168712,0.013103964
0.8939289,0.011654331
0.9562868,0.013103363
0.9187154,0.011735021
0.9051237,0.011736848
0.8949795,0.011623904
0.90712464,0.012138938
0.8920727,0.011739523
0.90831363,0.012677381
0.90091175,0.010363616
0.90339303,0.011414188
0.90525585,0.012034946
0.92464167,0.0118439775
0.8780721,0.012944037
0.8851009,0.012050057
0.91724366,0.012810149
0.8909238,0.01124898
0.9053871,0.012257633
0.91960937,0.010801917
0.8863859,0.010986436
0.8949097,0.012620733
0.88714445,0.0095586805
1.0931648,0.019068968
0.89013225,0.0074023893
0.85404724,0.009291932
0.9961996,0.015787937
0.8634908,0.0073170303
0.9048981,0.014130711
0.96134734,0.016758291
0.87202376,0.00950032
0.9248044,0.014855869
0.8796103,0.011093247
0.9044512,0.012648917
0.8679096,0.010536107
0.8861862,0.012040523
0.87118983,0.010779616
0.9085966,0.0121930605
0.8773652,0.008499777
0.8968018,0.012952369
0.8620878,0.009623998
0.9046122,0.012834749
0.87028986,0.009854096
0.90544206,0.011292394
0.87219363,0.009019905
0.8968801,0.012549186
0.87940747,0.009716243
0.9267188,0.013845864
0.8724925,0.006977191
0.8942273,0.014319349
0.8732099,0.0090609435
0.9329485,0.012569568
0.88454777,0.008779283
0.9085832,0.012422648
0.8546601,0.008855796
0.8888306,0.013494812
0.8567838,0.0087200925
0.91134524,0.013467994
0.85388225,0.008764397
0.9245065,0.013238179
0.8651271,0.0094954055
0.9178831,0.011441242
0.8729859,0.008383056
0.8908633,0.011955411
0.87187946,0.010080857
0.88743776,0.010226889
0.8795175,0.009969562
0.88068944,0.01211569
0.87157893,0.009935556
0.9219109,0.0113103315
0.8742049,0.009419664
0.8944217,0.012812368
0.8777754,0.009219513
0.90608597,0.011786956
0.8489644,0.009408938
0.9007499,0.011258357
0.89479506,0.010307323
0.9196431,0.0099180285
0.8763007,0.009177141
0.91314995,0.013179529
0.8814374,0.008253532
0.9068289,0.013493117
0.87111723,0.009485013
0.9094445,0.011842947
0.8745309,0.010112677
0.9181693,0.011258448
0.860611,0.0067862086
0.86763895,0.013965864
0.87662375,0.008320095
0.88050497,0.012049252
0.86589235,0.008869354
0.8982083,0.012001267
0.8780225,0.009099004
0.9162207,0.011718932
0.86499435,0.010236302
0.89698285,0.011561406
0.8594013,0.008258649
0.8857991,0.01203402
0.89148015,0.009518867
0.909817,0.009885397
0.8724523,0.008920148
0.90794826,0.015673142
0.8779136,0.007861991
0.8733062,0.012828288
0.8970585,0.011972888
0.88278276,0.009025324
0.9057676,0.011348858
0.90653586,0.011745043
0.8933881,0.009146037
0.8930761,0.012073136
0.87884116,0.010607334
0.88742703,0.009525978
0.87623304,0.010701445
0.8865665,0.010426907
0.8823117,0.008539102
0.87692535,0.011999057
0.88465524,0.008455599
0.89527404,0.012058742
0.87285864,0.00874076
0.8890531,0.012635527
0.8817029,0.009406421
0.8965146,0.010078719
0.8632404,0.009293787
0.9090271,0.012019505
0.8676406,0.009793477
0.8940865,0.010878827
0.8793536,0.011020031
0.89099264,0.0103342
0.8930284,0.010267106
0.9171261,0.013644515
0.87656325,0.008243072
0.8608262,0.01124988
0.8864408,0.011666033
0.8801371,0.009854251
0.865576,0.011676452
0.91596735,0.011483704
0.8884921,0.010188778
0.873993,0.011082966
0.88651437,0.010817437
0.87363046,0.010615314
0.88943726,0.0101106595
0.880533,0.009419875
0.9043251,0.012313357
0.866423,0.00914999
0.9017034,0.011922815
0.87071157,0.010128055
0.88407326,0.010932003
0.8829532,0.01095244
0.89255524,0.0096530905
0.86559474,0.010734626
0.8740282,0.012304289
0.87377226,0.010182888
0.88796586,0.011545294
0.88402456,0.008262775
0.89432913,0.011687629
0.9035779,0.013029415
0.87549955,0.009168639
0.91355133,0.0136778345
0.8937237,0.0103854695
0.90425014,0.010644398
0.8870466,0.0125655765
0.8812536,0.008898749
0.8883278,0.01147318
0.89377785,0.013163253
0.90456504,0.00971892
0.90675825,0.012938648
0.89998114,0.01042546
0.89423615,0.012877113
0.8821492,0.0101313405
0.90007436,0.012257912
0.88545734,0.009836239
0.92514294,0.012779135
0.88151175,0.010055025
0.90138596,0.012012348
0.8814322,0.009246416
0.8771798,0.0124747865
0.87243545,0.012991497
0.88173234,0.010213322
